,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
50,4381,Mateusz Klich,17,1416,3,2.353546554222703,5,3.2297465465962887,20,35,4,0,M,Leeds,1,0.8312088865786791,10.372790180146694,7.040015000849962
51,4456,Chris Wood,16,1382,3,6.143862310796976,0,0.8929523788392544,28,11,0,0,F,Burnley,3,6.143862310796976,7.0526372641325,0.791514053940773
52,6144,Sébastien Haller,16,933,3,2.554668180644512,0,1.134867813438177,25,10,0,0,F S,West Ham,3,2.554668180644512,3.66033024340868,0.8529489319771528
53,7322,Bukayo Saka,16,1332,3,4.228987345471978,1,1.731581904925406,35,18,0,0,D F M S,Arsenal,3,4.228987345471978,8.540791396051645,3.4291813112795353
54,8291,Daniel Podence,15,1149,3,2.4223064333200455,2,1.1356539987027645,25,13,2,0,F M S,Wolverhampton Wanderers,3,2.4223064333200455,5.50704063102603,2.5471711233258247
55,8718,Stuart Dallas,17,1522,3,2.014744436368346,1,0.9558432586491108,20,10,3,0,D M,Leeds,3,2.014744436368346,8.757357031106949,7.168846677988768
56,8720,Jack Harrison,16,1323,3,3.0898926677182317,4,4.207699008285999,22,35,0,0,M,Leeds,3,3.0898926677182317,11.309528689831495,5.135160803794861
57,239,Pascal Groß,14,699,2,1.9841191843152046,2,1.617201711051166,10,22,1,0,M S,Brighton,0,0.46178150922060013,2.736633013933897,1.523328509181738
58,501,Danny Welbeck,9,623,2,2.3513087555766106,0,1.5212933495640755,14,8,0,0,F S,Brighton,2,2.3513087555766106,3.3831955790519714,0.20471620559692383
59,503,Theo Walcott,13,1032,2,1.7851233463734388,2,0.6786061003804207,20,11,0,0,F M S,"Everton,Southampton",2,1.7851233463734388,3.24913552030921,0.9112629052251577
60,528,Angelo Ogbonna,17,1503,2,0.878186303190887,0,0.4284707475453615,7,4,2,0,D,West Ham,2,0.878186303190887,2.920450747013092,2.6979558020830154
61,553,Anthony Martial,13,922,2,4.354830909520388,3,2.315411656163633,28,12,0,1,F M S,Manchester United,2,4.354830909520388,7.7354744374752045,2.5645250901579857
62,592,Ross Barkley,8,489,2,1.5331400129944086,1,1.882594257593155,18,16,0,0,M S,"Aston Villa,Chelsea",2,1.5331400129944086,3.769010439515114,0.7570633292198181
63,714,Gylfi Sigurdsson,16,895,2,1.9719500374048948,2,1.6714106556028128,15,21,0,0,F M S,Everton,1,1.2107811849564314,2.5198233891278505,1.119610670953989
64,757,Jeffrey Schlupp,15,995,2,1.7788364365696907,1,1.411172941327095,13,12,2,0,M S,Crystal Palace,2,1.7788364365696907,3.4168890286237,2.4242357779294252
65,773,Aleksandar Mitrovic,13,782,2,3.950302166864276,2,1.6694808639585972,34,11,2,0,F S,Fulham,1,2.4279644768685102,4.474552899599075,0.9752169623970985
66,782,Ben Chilwell,14,1172,2,1.2039843332022429,4,1.3615104518830776,11,17,1,0,D,Chelsea,2,1.2039843332022429,4.379132434725761,3.560055498033762
67,1024,Tyrone Mings,14,1214,2,1.5534009374678135,1,0.17744813300669193,10,5,3,1,D,Aston Villa,2,1.5534009374678135,2.9872728548943996,2.862076934427023
68,1740,Paul Pogba,14,946,2,1.037669874727726,0,0.6529016168788075,13,10,1,0,M S,Manchester United,2,1.037669874727726,4.975197248160839,3.6380441784858704
69,1746,Jeff Hendrick,11,922,2,0.9976557660847902,1,1.1978725790977478,8,2,0,0,M,Newcastle United,2,0.9976557660847902,3.270985383540392,1.1363601796329021
70,2335,Pablo Fornals,16,1283,2,3.4760391004383564,2,1.1486702281981707,23,10,2,0,F M,West Ham,2,3.4760391004383564,7.278267063200474,2.7930858861654997
71,3288,Thiago Silva,12,1065,2,0.9366498067975044,0,0.12418591603636742,6,2,2,0,D,Chelsea,2,0.9366498067975044,4.078311933204532,3.954971382394433
72,3428,Hélder Costa,11,683,2,0.9033463597297668,2,0.48946942016482353,9,6,0,0,M S,Leeds,2,0.9033463597297668,3.102303273975849,1.9781903959810734
73,3683,Ivan Cavaleiro,14,1057,2,3.3329419270157814,0,0.8259369553998113,22,15,1,0,F M S,Fulham,1,1.8106042072176933,3.4691223464906216,1.4049945753067732
74,4476,Callum Robinson,16,847,2,0.5412895381450653,0,0.4582504779100418,13,10,0,0,F M S,West Bromwich Albion,2,0.5412895381450653,1.8611641116440296,0.9923750720918179
75,5543,Gabriel Jesus,8,652,2,1.961943544447422,1,1.084358791820705,14,8,1,0,F S,Manchester City,2,1.961943544447422,4.616424772888422,2.313969910144806
76,5556,Ademola Lookman,13,1035,2,3.6089500412344933,3,2.135547850281,29,22,2,0,F M S,Fulham,2,2.8477811738848686,7.67103848606348,3.3418487226590514
77,5560,Scott McTominay,15,919,2,0.7109454050660133,1,1.4886256288737059,9,11,0,0,M S,Manchester United,2,0.7109454050660133,4.55305802822113,2.690062154084444
78,5613,Gabriel,12,1054,2,1.3328568153083324,0,0.030623579397797585,10,1,1,1,D,Arsenal,2,1.3328568153083324,3.1548451967537403,3.14041181281209
79,5656,Nicolas Pepe,12,471,2,1.401024335063994,0,0.13034621253609657,14,2,0,1,F M S,Arsenal,1,0.6398555152118206,1.0787894297391176,0.570909034460783
80,5962,Tanguy NDombele Alvaro,15,917,2,1.1193192768841982,1,1.7650694195181131,10,12,2,0,M S,Tottenham,2,1.1193192768841982,6.298914797604084,4.067343559116125
81,6026,Richarlison,13,1015,2,3.51131827570498,3,2.312501988373697,30,11,2,1,F M S,Everton,1,2.7501494381576777,7.333010450005531,2.9381117448210716
82,6048,Lewis Dunk,15,1350,2,1.6985760349780321,0,0.22108270321041346,15,3,4,1,D,Brighton,2,1.6985760349780321,3.8106300458312035,3.8009274154901505
83,6049,Solly March,17,1346,2,1.4222746938467026,1,1.3293896056711674,17,22,0,0,D M S,Brighton,2,1.4222746938467026,6.108232710510492,3.90872092731297
84,6441,Ferrán Torres,10,578,2,2.6499761110171676,1,0.6361643392592669,17,5,1,0,F M S,Manchester City,2,2.6499761110171676,5.2163175493478775,2.091829214245081
85,6456,Callum Hudson-Odoi,8,318,2,0.5975275114178658,1,1.3805340752005577,8,11,0,0,F M S,Chelsea,2,0.5975275114178658,2.3862351030111313,1.560141404159367
86,6521,Yerry Mina,15,1350,2,0.9477899596095085,0,0.01959897391498089,10,1,1,0,D,Everton,2,0.9477899596095085,3.409863842651248,3.397409750148654
87,6853,Rúben Neves,18,1235,2,2.099953569471836,0,1.0769442413002253,33,18,3,0,M S,Wolverhampton Wanderers,1,1.3387847431004047,3.1165007166564465,1.6482681473717093
88,6893,Stuart Armstrong,14,1134,2,0.8365535978227854,2,0.6424908600747585,16,12,0,0,M S,Southampton,2,0.8365535978227854,2.852515947073698,1.7886876463890076
89,7712,Billy Sharp,6,216,2,2.2066395729780197,0,0.040956124663352966,4,1,1,0,F S,Sheffield United,0,0.6843018978834152,0.7799813747406006,0.0547233521938324
90,7726,Ezri Konsa Ngoyo,13,1122,2,1.0203999504446983,0,0.0,8,0,1,0,D S,Aston Villa,2,1.0203999504446983,1.2530460078269243,1.2054399568587542
91,7991,Aaron Connolly,11,589,2,2.8206230625510216,1,0.1498970314860344,14,5,0,0,F S,Brighton,2,2.8206230625510216,3.1124963723123074,0.1746309995651245
92,8026,Raphinha,12,835,2,1.9275549724698067,2,2.612061098217964,29,21,2,0,M S,Leeds,2,1.9275549724698067,6.517207697033882,2.750839125365019
93,8706,Eberechi Eze,16,1053,2,1.3855672404170036,2,1.5064992466941476,17,20,2,0,M S,Crystal Palace,2,1.3855672404170036,3.630187012255192,2.0414862409234047
94,8722,Ezgjan Alioski,15,978,2,1.2677689082920551,0,1.7564416360110044,13,12,2,0,D M S,Leeds,2,1.2677689082920551,6.85198699682951,4.462469222024083
95,9040,Conor Gallagher,13,1161,2,0.75867142342031,0,0.4122825041413307,18,8,5,0,M,West Bromwich Albion,2,0.75867142342031,1.545779064297676,0.8022748306393623
96,87,Joelinton,15,957,1,1.1480814944952726,2,1.1363315973430872,21,8,2,0,F M S,Newcastle United,1,1.1480814944952726,3.277732379734516,1.2109441719949245
97,101,Allan Saint-Maximin,8,595,1,0.8426911998540163,1,1.2990111149847507,7,6,0,0,F M,Newcastle United,1,0.8426911998540163,2.9425679184496403,0.8862447999417782
98,204,Granit Xhaka,14,1102,1,0.5358663443475962,0,0.08170896768569946,11,1,2,1,D M S,Arsenal,1,0.5358663443475962,6.6826537773013115,6.5980931762605906
99,332,Joel Matip,8,561,1,0.7844753786921501,2,1.1802754700183868,5,3,1,0,D S,Liverpool,1,0.7844753786921501,3.0686627477407455,3.0686627477407455
100,500,Alex Iwobi,15,863,1,0.5608450919389725,2,1.845314770936966,9,10,0,0,D F M S,Everton,1,0.5608450919389725,5.4467708095908165,3.2608179803937674
101,512,Scott Dann,8,720,1,0.5482887476682663,0,0.01761283539235592,4,1,1,0,D,Crystal Palace,1,0.5482887476682663,0.9155492298305035,0.8979363925755024
102,532,Cheikhou Kouyaté,18,1595,1,0.823928102850914,0,0.6860336400568485,7,4,0,0,D M,Crystal Palace,1,0.823928102850914,3.1835266519337893,3.04762258566916
103,535,Manuel Lanzini,9,218,1,0.2544850604608655,1,0.5274805091321468,6,4,1,0,M S,West Ham,1,0.2544850604608655,1.1497183237224817,0.44610502012073994
104,537,Andy Carroll,10,214,1,0.44236805848777294,0,0.02349383942782879,9,1,0,0,F S,Newcastle United,1,0.44236805848777294,0.5042379796504974,0.156582391820848
105,579,Nathan Aké,6,468,1,0.40184661746025085,0,0.017229333519935608,1,1,3,0,D S,Manchester City,1,0.40184661746025085,2.753794811666012,2.736565478146076
106,605,Jordan Henderson,14,1141,1,1.0505247842520475,1,1.0160776413977146,12,9,0,0,D M S,Liverpool,1,1.0505247842520475,8.158366493880749,7.169511314481497
107,638,Kyle Walker,12,993,1,0.17370250634849072,1,0.36764801666140556,8,5,1,0,D S,Manchester City,1,0.17370250634849072,5.07830049470067,4.843369737267494
108,639,Toby Alderweireld,11,983,1,0.296165369451046,0,0.9119671881198883,4,5,0,0,D,Tottenham,1,0.296165369451046,1.9662774205207825,1.9341929703950882
109,669,Ashley Westwood,16,1440,1,0.17017370834946632,1,3.232943406328559,5,23,4,0,M,Burnley,1,0.17017370834946632,5.220712393522263,3.320432186126709
110,672,Jordan Ayew,14,762,1,1.4043254423886538,0,0.08512866217643023,11,2,0,0,F S,Crystal Palace,1,1.4043254423886538,1.6881777327507734,0.6795915802940726
111,688,Ruben Loftus-Cheek,12,772,1,1.368524443358183,0,0.10777968913316727,12,3,1,0,F M S,"Chelsea,Fulham",1,1.368524443358183,2.328849298879504,0.9828085619956255
112,725,Ola Aina,13,1170,1,0.2955322074703872,0,0.31207527220249176,5,7,0,0,D,Fulham,1,0.2955322074703872,3.0077971196733415,2.6553760059177876
113,743,Dwight Gayle,4,55,1,0.218912273645401,0,0.016220808029174805,3,1,0,0,S,Newcastle United,1,0.218912273645401,0.33344972133636475,0.12424321472644806
114,770,Ayoze Pérez,9,547,1,1.872579887509346,0,0.768464706838131,15,11,1,0,F M S,Leicester,1,1.872579887509346,3.5883610919117928,2.005533704534173
115,771,Georginio Wijnaldum,17,1353,1,1.7140130549669266,0,1.0333011643961072,14,10,0,0,M S,Liverpool,1,1.7140130549669266,7.681838884018362,5.867075297981501
116,775,Andros Townsend,16,1207,1,1.0258469134569168,3,2.7007745672017336,16,23,0,0,M S,Crystal Palace,1,1.0258469134569168,4.599060580134392,2.444528702646494
117,789,Robbie Brady,11,680,1,0.4293575696647167,1,0.8887731358408928,9,6,2,0,M S,Burnley,1,0.4293575696647167,2.1918382085859776,1.264080997556448
118,790,Nathan Redmond,9,390,1,1.5472937524318695,0,0.1440177597105503,11,2,0,0,M S,Southampton,1,1.5472937524318695,2.1594087947160006,0.9487496390938759
119,833,Virgil van Dijk,5,370,1,0.5533826053142548,0,0.0,4,0,1,0,D,Liverpool,1,0.5533826053142548,1.409594252705574,1.2884346395730972
120,842,Oriol Romeu,15,1315,1,0.36038476414978504,1,1.4662872217595577,12,13,5,0,M,Southampton,1,0.36038476414978504,4.772221326828003,3.7384590208530426
121,875,Ciaran Clark,9,810,1,0.41916389390826225,0,0.05155124142765999,5,1,2,0,D,Newcastle United,1,0.41916389390826225,0.6131719574332237,0.6131719574332237
122,964,Kyle Bartley,9,742,1,1.5765313431620598,0,0.0,6,0,1,0,D S,West Bromwich Albion,1,1.5765313431620598,0.4026190135627985,0.4026190135627985
123,985,Mason Holgate,8,714,1,1.278742415830493,0,0.13422563299536705,4,4,3,0,D,Everton,1,1.278742415830493,0.9766353815793991,0.9556789938360453
124,1234,Dennis Praet,13,666,1,0.4389684200286865,1,1.215856321156025,8,7,0,0,M S,Leicester,1,0.4389684200286865,2.054945247247815,1.2347203698009253
125,1654,Ben Mee,10,900,1,0.4697622423991561,0,0.24524545576423407,8,2,0,0,D,Burnley,1,0.4697622423991561,0.4650812679901719,0.43877866864204407
126,1687,Harry Maguire,17,1530,1,0.8489601463079453,0,0.08616532199084759,21,2,4,0,D,Manchester United,1,0.8489601463079453,6.08620698004961,6.00080131739378
127,1688,Andrew Robertson,17,1530,1,0.9600103031843901,5,4.059785448014736,7,32,1,0,D,Liverpool,1,0.9600103031843901,8.452729251235723,5.770244229584932
128,1726,Abdoulaye Doucouré,17,1462,1,1.4885322488844395,2,1.3075741305947304,13,12,5,0,M,Everton,1,1.4885322488844395,6.42901124432683,4.673879083245993
129,1736,Oliver McBurnie,13,815,1,3.0069581270217896,0,0.48263478837907314,24,9,1,0,F S,Sheffield United,1,3.0069581270217896,4.289679154753685,1.846783123910427
130,2251,Gareth Bale,4,152,1,0.8922801315784454,0,0.7451155558228493,7,4,0,0,M S,Tottenham,1,0.8922801315784454,1.218767188489437,0.7568937167525291
131,2662,Christian Pulisic,10,700,1,2.9358153827488422,0,0.7744296342134476,18,8,1,0,F M S,Chelsea,1,2.9358153827488422,5.508716844022274,2.786329840309918
132,3293,Lucas Moura,13,452,1,0.8460060954093933,0,0.15011977776885033,5,2,0,0,F M S,Tottenham,1,0.8460060954093933,1.8713220320641994,0.9019087180495262
133,3389,Benjamin Mendy,6,508,1,0.14825347438454628,0,0.06408517062664032,3,1,2,0,D,Manchester City,1,0.14825347438454628,1.3272647857666016,1.1790113151073456
134,3600,Serge Aurier,9,787,1,0.5438713077455759,1,2.4449075162410736,6,7,0,0,D,Tottenham,1,0.5438713077455759,4.19158148765564,1.5138269513845444
135,4391,Darnell Furlong,16,1420,1,0.5963481552898884,2,1.3468769378960133,13,10,2,0,D M,West Bromwich Albion,1,0.5963481552898884,2.0640368536114693,1.0442752949893475
136,4422,Ashley Barnes,13,889,1,1.7185128927230835,0,0.5538637544959784,21,12,2,0,F M S,Burnley,1,1.7185128927230835,3.0173567421734333,1.0553956236690283
137,4490,Semi Ajayi,16,1440,1,0.383805051445961,0,0.015768803656101227,4,1,2,0,D,West Bromwich Albion,1,0.383805051445961,0.573711022734642,0.5579422190785408
138,5220,Kai Havertz,15,824,1,1.3429071884602308,2,0.9820969253778458,9,11,1,0,F M S,Chelsea,1,1.3429071884602308,4.0491505060344934,2.8492256347090006
139,5584,Aaron Wan-Bissaka,15,1350,1,0.13602694869041443,1,0.6812452897429466,2,8,0,0,D,Manchester United,1,0.13602694869041443,3.7435713559389114,3.058526322245598
140,5595,Daniel James,6,335,1,0.764327872544527,0,0.17110147885978222,10,4,2,0,M S,Manchester United,1,0.764327872544527,1.5157825723290443,0.6507706139236689
141,5609,Yves Bissouma,16,1385,1,0.4764879671856761,0,0.3090963251888752,19,6,5,1,M,Brighton,1,0.4764879671856761,5.148477854207158,4.797396648675203
142,5681,Giovani Lo Celso,11,430,1,1.3039591405540705,1,0.9881668090820312,9,9,3,0,M S,Tottenham,1,1.3039591405540705,3.015368215739727,1.3852438582107425
143,6027,Jairo Riedewald,14,589,1,0.4071196708828211,0,0.26727045327425003,3,6,0,0,M S,Crystal Palace,1,0.4071196708828211,1.3431394696235657,0.8035000152885914
144,6042,Jan Bednarek,17,1445,1,0.30098795890808105,1,0.6503364350646734,5,3,1,0,D,Southampton,1,0.30098795890808105,3.2921389285475016,3.255368920043111
145,6063,Jacob Murphy,11,646,1,0.486930251121521,1,0.8203475587069988,13,6,2,0,D M S,Newcastle United,1,0.486930251121521,0.9401037413626909,0.24160417914390564
146,6080,Victor Lindelöf,13,1147,1,0.7988894507288933,1,0.23373506590723991,4,4,0,0,D,Manchester United,1,0.7988894507288933,2.982804596424103,2.8343580653890967
147,6157,Timothy Castagne,9,783,1,0.6386942118406296,2,0.8249912727624178,2,7,1,0,D,Leicester,1,0.6386942118406296,2.072987610474229,1.3817285373806953
148,6424,Ben Johnson,4,138,1,0.45601746439933777,0,0.0,1,0,0,0,M S,West Ham,1,0.45601746439933777,0.523797171190381,0.06777972541749477
149,6482,Eddie Nketiah,13,309,1,0.9137679263949394,1,0.5377314612269402,7,5,0,0,F S,Arsenal,1,0.9137679263949394,1.5945426877588034,0.18741076439619064
150,6651,Grady Diangana,15,1090,1,0.9809263125061989,0,0.09041122905910015,12,4,0,0,F M S,West Bromwich Albion,1,0.9809263125061989,1.4407385848462582,0.6211172696202993
151,6674,Rayan Ait Nouri,9,619,1,0.2552443416789174,1,0.5343914069235325,8,6,0,0,D M S,Wolverhampton Wanderers,1,0.2552443416789174,1.1894850078970194,0.9195206528529525
152,6835,Tom Cairney,10,762,1,0.583964585326612,1,0.9888524450361729,12,17,2,0,M S,Fulham,1,0.583964585326612,3.3855622112751007,2.849907038733363
153,6859,Kortney Hause,4,360,1,1.2494960576295853,0,0.0,3,0,1,0,D,Aston Villa,1,1.2494960576295853,1.2654046416282654,1.2654046416282654
154,6892,Fabián Balbuena,12,1080,1,1.0872304067015648,0,0.0,7,0,1,0,D,West Ham,1,1.0872304067015648,2.1524135507643223,1.9299186058342457
155,7063,Bernard,6,269,1,0.15892713330686092,0,0.3400069009512663,4,6,2,0,F M S,Everton,1,0.15892713330686092,0.8343431800603867,0.4033271372318268
156,7153,Matheus Pereira,13,928,1,0.8710516318678856,3,1.9358107224106789,17,25,1,1,M S,West Bromwich Albion,1,0.8710516318678856,1.996041601523757,0.6888580434024334
157,7390,Karlan Grant,12,884,1,1.6623477786779404,0,0.14918647333979607,15,2,1,0,F,West Bromwich Albion,1,1.6623477786779404,1.5526217920705676,0.2797786518931389
158,7420,Miguel Almirón,15,846,1,0.8843766432255507,1,0.8121203687041998,10,11,1,0,M S,Newcastle United,1,0.8843766432255507,2.366359742358327,0.9343660194426775
159,7490,Mason Greenwood,11,637,1,1.744520217180252,0,0.6776013728231192,19,5,1,0,F M S,Manchester United,1,1.744520217180252,2.7239932864904404,0.4595763757824898
160,7698,Leandro Trossard,15,1122,1,1.8588009011000395,3,3.327021513134241,26,29,1,0,F M S,Brighton,1,1.8588009011000395,5.22070843167603,1.9408179186284542
161,7701,Moussa Djenepo,13,709,1,0.48231733962893486,0,0.3710938021540642,9,5,3,0,M S,Southampton,1,0.48231733962893486,2.1284335888922215,1.294613316655159
162,7721,Conor Hourihane,4,236,1,0.5679545402526855,1,0.9191879034042358,5,5,0,0,M S,Aston Villa,1,0.5679545402526855,0.6681759208440781,0.19055770710110664
163,7723,John McGinn,15,1350,1,0.7683264994993806,4,1.8509910851716995,17,19,4,0,M,Aston Villa,1,0.7683264994993806,7.595859102904797,5.266544997692108
164,7753,James Justin,17,1530,1,0.26043323799967766,1,1.6740170866250992,5,17,3,0,D,Leicester,1,0.26043323799967766,4.92137398570776,3.3611069284379482
165,7768,Mason Mount,16,1351,1,1.7154151480644941,3,4.003130313009024,30,37,2,0,F M S,Chelsea,1,1.7154151480644941,7.16805384773761,4.882877460680902
166,8067,Reece James,13,1081,1,0.4993943125009537,2,2.3363967053592205,16,17,3,0,D S,Chelsea,1,0.4993943125009537,5.654416632838547,5.01287726033479
167,8089,Kieran Tierney,16,1433,1,0.24183000437915325,1,2.683502591215074,7,21,3,0,D,Arsenal,1,0.24183000437915325,5.694155089557171,3.452252198010683
168,8226,Tariq Lamptey,11,904,1,0.7030039094388485,1,0.8089809715747833,6,10,2,1,D M,Brighton,1,0.7030039094388485,4.568889327347279,3.691588267683983
169,8239,Takumi Minamino,8,271,1,1.2432271726429462,0,0.0,6,0,0,0,F M S,Liverpool,1,1.2432271726429462,1.8692054376006126,0.6259781960397959
170,8285,Sander Berge,13,1014,1,1.216416584327817,1,1.7394158504903316,10,13,4,0,M S,Sheffield United,0,0.4552477616816759,3.656812597066164,2.8543969430029392
171,8379,Alexis Mac Allister,6,209,1,0.14827392902225256,0,0.09528579376637936,5,2,0,0,F S,Brighton,1,0.14827392902225256,0.28476983308792114,0.05558919906616211
172,8481,Jimmy Dunne,2,180,1,0.22237548604607582,0,0.10200031474232674,3,2,0,0,D,Burnley,1,0.22237548604607582,0.10443910025060177,0.043035658076405525
173,8778,Fabio Silva,13,605,1,2.3059801533818245,0,0.21657087188214064,18,5,1,0,F S,Wolverhampton Wanderers,0,1.5448113232851028,2.304407387971878,0.7167156431823969
174,8816,Liam Cooper,11,974,1,0.4261016398668289,0,0.0,6,0,3,0,D,Leeds,1,0.4261016398668289,4.933979764580727,4.933979764580727
175,8821,Donny van de Beek,10,237,1,0.28271791338920593,0,0.12390778213739395,1,2,0,0,M S,Manchester United,1,0.28271791338920593,1.6595108173787594,1.2528850957751274
176,8992,Hakim Ziyech,8,455,1,0.4940586034208536,3,2.74497901648283,10,13,1,0,F S,Chelsea,1,0.4940586034208536,3.002693012356758,1.488060511648655
177,9205,Jayden Bogle,3,213,1,0.6369887962937355,0,0.19331804662942886,5,3,1,0,D S,Sheffield United,1,0.6369887962937355,1.1167715713381767,0.48502878844738007
178,76,Fabian Schär,11,771,0,0.04009476862847805,0,0.0,2,0,2,0,D S,Newcastle United,0,0.04009476862847805,0.2571232207119465,0.23393965885043144
179,181,Bernd Leno,18,1620,0,0.0,0,0.0,0,0,0,0,GK,Arsenal,0,0.0,1.6305709648877382,1.6305709648877382
180,200,Andreas Christensen,5,405,0,0.045277103781700134,0,0.0,1,0,1,1,D,Chelsea,0,0.045277103781700134,1.6735458672046661,1.6735458672046661
181,229,Thiago Alcántara,4,239,0,0.2195208128541708,0,0.2145750429481268,7,4,1,0,M S,Liverpool,0,0.2195208128541708,1.7467604167759418,1.5729116797447205
182,342,Sead Kolasinac,1,90,0,0.0,0,0.0,0,0,0,0,D,Arsenal,0,0.0,0.42935803532600403,0.42935803532600403
183,343,Pierre-Emile Højbjerg,17,1530,0,0.4264415390789509,1,0.8319654939696193,7,7,4,0,M,Tottenham,0,0.4264415390789509,8.038129584863782,7.2845911253243685
184,461,Matt Ritchie,8,533,0,0.10810022428631783,0,1.0100151933729649,4,12,1,0,D M S,Newcastle United,0,0.10810022428631783,0.743616558611393,0.2768274322152138
185,484,Divock Origi,3,5,0,0.0,0,0.0,0,0,0,0,S,Liverpool,0,0.0,0.04888501763343811,0.04888501763343811
186,485,Mamadou Sakho,4,274,0,0.0188349187374115,0,0.0,1,0,0,0,D S,Crystal Palace,0,0.0188349187374115,0.5140529274940491,0.5140529274940491
187,486,Adam Lallana,14,768,0,0.39189321734011173,1,1.4759473223239183,7,14,0,0,M S,Brighton,0,0.39189321734011173,3.42192854359746,1.67833998426795
188,489,James Milner,10,332,0,0.08194293454289436,1,0.47091480903327465,3,6,1,0,D M S,Liverpool,0,0.08194293454289436,2.3389476910233498,1.9339023604989052
189,492,Héctor Bellerín,16,1377,0,0.21881732530891895,2,1.9199566673487425,6,15,6,0,D,Arsenal,0,0.21881732530891895,5.461031325161457,4.173298755660653
190,496,Mohamed Elneny,10,875,0,0.2544510290026665,0,0.12264046259224415,4,3,2,0,M,Arsenal,0,0.2544510290026665,3.1088454574346542,2.8186531476676464
191,510,Joel Ward,9,810,0,0.012035042978823185,1,0.3707200651988387,1,4,3,0,D,Crystal Palace,0,0.012035042978823185,1.7320729568600655,1.6098012402653694
192,527,Adrián,2,180,0,0.0,0,0.0,0,0,0,0,GK,Liverpool,0,0.0,0.3626532182097435,0.3626532182097435
193,530,James Tomkins,4,295,0,0.061319392174482346,0,0.0,1,0,1,0,D S,Crystal Palace,0,0.061319392174482346,0.2581058517098427,0.2581058517098427
194,533,Mark Noble,8,223,0,0.0,0,0.044330441392958164,0,2,1,0,M S,West Ham,0,0.0,0.25930387154221535,0.25930387154221535
195,534,Aaron Cresswell,17,1530,0,0.47552781365811825,4,2.262626690790057,10,26,0,0,D,West Ham,0,0.47552781365811825,4.858846660703421,4.036987215280533
196,540,Darren Randolph,1,90,0,0.0,0,0.0,0,0,0,0,GK,West Ham,0,0.0,0.10296445339918137,0.10296445339918137
197,545,Kieran Gibbs,6,448,0,0.0,0,0.018616270273923874,0,1,0,1,D S,West Bromwich Albion,0,0.0,0.325360793620348,0.3067445270717144
198,546,David de Gea,15,1308,0,0.0,0,0.0,0,0,0,0,GK,Manchester United,0,0.0,0.8346636276692152,0.8346636276692152
199,549,Timothy Fosu-Mensah,1,85,0,0.015449298545718193,0,0.30515241622924805,1,2,1,0,D,Manchester United,0,0.015449298545718193,0.4019051194190979,0.3608218729496002
200,554,Juan Mata,6,340,0,0.3115340732038021,2,0.722595326602459,4,8,0,0,M S,Manchester United,0,0.3115340732038021,2.1740669272840023,1.3244589436799288
201,573,Odion Ighalo,1,5,0,0.0,0,0.0,0,0,0,0,S,Manchester United,0,0.0,0.0,0.0
202,585,Seamus Coleman,10,573,0,0.11404167301952839,1,0.6039552353322506,3,4,0,0,D S,Everton,0,0.11404167301952839,2.48305431753397,2.384823512285948
203,586,John Stones,8,720,0,0.36724650114774704,0,0.010288652963936329,2,1,0,0,D,Manchester City,0,0.36724650114774704,4.255286738276482,4.255286738276482
204,587,Phil Jagielka,3,145,0,0.0,0,0.0,0,0,1,0,D S,Sheffield United,0,0.0,0.10400114953517914,0.10400114953517914
205,589,James McCarthy,6,336,0,0.012277675792574883,0,0.016179664060473442,1,1,1,0,M S,Crystal Palace,0,0.012277675792574883,0.8561866134405136,0.8561866134405136
206,603,Nathaniel Clyne,9,793,0,0.05032751150429249,1,0.16372337564826012,2,2,1,0,D,Crystal Palace,0,0.05032751150429249,1.678765919059515,1.628438401967287
207,614,Fernandinho,8,330,0,0.5947246253490448,0,0.0,7,0,1,0,M S,Manchester City,0,0.5947246253490448,2.766475684940815,2.697977013885975
208,619,Sergio Agüero,5,139,0,0.86115737631917,0,0.7107192277908325,4,3,0,0,F S,Manchester City,0,0.86115737631917,1.6944640651345253,0.47545456886291504
209,620,Kelechi Iheanacho,8,229,0,1.5211835959926248,0,0.48645686358213425,9,4,0,0,F S,Leicester,0,0.7600147584453225,1.378474123775959,0.13200252875685692
210,624,Willy Caballero,1,90,0,0.0,0,0.0,0,0,0,0,GK,Chelsea,0,0.0,0.14356312155723572,0.14356312155723572
211,633,James McArthur,16,1302,0,0.26735495030879974,2,1.4957086071372032,5,13,3,0,M S,Crystal Palace,0,0.26735495030879974,3.0207468047738075,2.0548747312277555
212,635,Alex McCarthy,16,1440,0,0.0,0,0.0,0,0,1,0,GK,Southampton,0,0.0,1.4273141995072365,1.4273141995072365
213,637,Hugo Lloris,17,1530,0,0.0,0,0.0,0,0,0,0,GK,Tottenham,0,0.0,2.0705080293118954,2.0705080293118954
214,643,Eric Dier,16,1440,0,0.9569281786680222,0,0.041438087821006775,9,1,1,0,D,Tottenham,0,0.9569281786680222,3.127995789051056,3.127995789051056
215,644,Erik Lamela,7,206,0,0.5957515016198158,0,0.0793723315000534,8,2,1,0,F M S,Tottenham,0,0.5957515016198158,1.1562599688768387,0.717145211994648
216,645,Dele Alli,4,70,0,0.23423461616039276,0,0.033409710973501205,2,1,0,0,M S,Tottenham,0,0.23423461616039276,0.5377846956253052,0.3720432221889496
